Timestamp,Temperature,Pressure,Vibration,Speed,Current,Voltage,Flow_Rate,Humidity,Material_Thickness,Tool_Wear,Response
2015-12-13 20:30:00,72.3,15.0,3.0,1192,4.3,221,12.4,44,2.1,0.63,0
2015-12-13 20:45:00,73.6,15.6,3.0,1172,4.3,219,12.4,45,2.0,0.69,1
2015-12-13 21:00:00,73.0,15.0,3.2,1199,4.1,219,12.7,45,2.1,0.71,1
2015-12-13 21:15:00,73.6,15.1,3.1,1199,4.3,217,12.9,44,2.1,0.64,0
2015-12-13 21:30:00,73.6,15.1,3.2,1192,4.3,222,12.6,45,2.1,0.69,1
2015-12-13 21:45:00,73.0,15.5,3.0,1206,4.2,222,12.8,43,2.1,0.67,1
2015-12-13 22:00:00,74.2,15.0,3.2,1209,4.4,223,12.3,43,2.0,0.7,0
2015-12-13 22:15:00,74.5,15.1,3.0,1196,4.3,220,12.7,41,2.0,0.67,0
2015-12-13 22:30:00,76.4,15.2,3.2,1188,4.4,219,12.6,47,2.0,0.67,0
2015-12-13 22:45:00,75.8,14.6,3.1,1190,4.6,220,12.4,42,2.0,0.72,1
2015-12-13 23:00:00,75.8,14.8,3.3,1199,4.5,218,12.5,41,2.1,0.71,0
2015-12-13 23:15:00,76.8,14.7,3.3,1210,4.3,222,12.5,45,2.1,0.68,1
2015-12-13 23:30:00,76.0,14.6,3.2,1227,4.4,220,12.2,47,2.1,0.71,1
2015-12-13 23:45:00,76.7,14.8,3.4,1205,4.4,219,12.1,49,2.0,0.72,1
2015-12-14 00:00:00,78.9,15.1,3.3,1188,4.3,219,12.3,47,2.0,0.66,1
2015-12-14 00:15:00,78.2,14.8,3.3,1208,4.4,219,12.5,43,2.0,0.71,1
2015-12-14 00:30:00,76.9,14.4,3.1,1185,4.4,218,12.4,48,2.0,0.69,0
2015-12-14 00:45:00,75.8,14.2,3.1,1193,4.3,218,12.4,46,2.0,0.68,1
2015-12-14 01:00:00,79.0,14.5,3.4,1225,4.5,216,12.1,44,2.0,0.73,0
2015-12-14 01:15:00,77.2,14.6,3.3,1202,4.3,217,12.5,44,2.0,0.69,0
2015-12-14 01:30:00,80.2,15.1,3.5,1195,4.3,216,12.5,48,2.1,0.72,1
2015-12-14 01:45:00,78.2,15.0,3.3,1209,4.4,220,12.3,47,2.0,0.69,1
2015-12-14 02:00:00,81.6,14.5,3.6,1199,4.6,218,12.2,45,2.0,0.76,1
2015-12-14 02:15:00,80.1,14.3,3.7,1211,4.4,217,12.1,45,2.0,0.78,1
2015-12-14 02:30:00,79.7,14.0,3.5,1213,4.4,216,11.9,46,2.0,0.69,1
2015-12-14 02:45:00,79.6,14.2,3.3,1216,4.6,219,12.4,46,1.9,0.71,1
2015-12-14 03:00:00,82.4,14.1,3.6,1222,4.5,214,12.2,47,1.9,0.72,1
2015-12-14 03:15:00,83.0,14.2,3.7,1204,4.4,215,11.9,47,2.0,0.71,1
2015-12-14 03:30:00,81.6,14.2,3.5,1215,4.5,218,12.0,48,1.9,0.72,1
2015-12-14 03:45:00,83.2,14.0,3.6,1229,4.7,217,12.3,50,1.9,0.75,1
2015-12-14 04:00:00,83.6,14.2,3.7,1220,4.4,214,12.0,49,1.9,0.71,1
2015-12-14 04:15:00,81.5,14.2,3.4,1213,4.6,215,12.0,48,1.9,0.7,1
2015-12-14 04:30:00,83.0,14.0,3.7,1196,4.5,215,11.9,44,1.9,0.76,1
2015-12-14 04:45:00,81.3,14.2,3.6,1205,4.6,214,12.1,47,1.9,0.76,0
2015-12-14 05:00:00,83.6,14.1,3.7,1217,4.6,215,12.4,49,1.8,0.71,1
2015-12-14 05:15:00,82.5,13.6,3.6,1209,4.3,216,12.1,45,2.0,0.73,1
2015-12-14 05:30:00,83.2,13.9,3.6,1216,4.5,213,12.1,47,1.9,0.75,1
2015-12-14 05:45:00,83.3,14.3,3.7,1235,4.6,218,12.2,49,1.9,0.73,1
2015-12-14 06:00:00,82.9,14.3,3.7,1215,4.6,220,12.1,46,1.8,0.76,1
2015-12-14 06:15:00,83.8,14.2,3.8,1223,4.5,216,12.1,49,1.9,0.72,1
2015-12-14 06:30:00,82.8,14.3,3.6,1218,4.5,216,12.3,47,1.9,0.74,1
2015-12-14 06:45:00,83.7,13.6,3.6,1212,4.4,212,12.0,48,1.9,0.75,1
2015-12-14 07:00:00,83.7,14.5,3.6,1212,4.6,218,11.8,48,1.9,0.74,1
2015-12-14 07:15:00,83.0,14.0,3.6,1216,4.6,216,12.0,47,2.0,0.72,1
2015-12-14 07:30:00,80.9,14.2,3.5,1202,4.5,215,12.2,47,2.0,0.7,1
2015-12-14 07:45:00,81.8,14.5,3.4,1207,4.5,213,12.3,48,1.9,0.69,0
2015-12-14 08:00:00,83.7,14.2,3.5,1218,4.6,217,11.7,48,1.9,0.75,1
2015-12-14 08:15:00,81.2,14.5,3.4,1212,4.4,216,11.8,45,2.0,0.74,1
2015-12-14 08:30:00,83.5,14.3,3.5,1219,4.5,212,11.9,49,1.9,0.73,1
2015-12-14 08:45:00,82.1,14.5,3.4,1216,4.5,215,12.4,44,2.0,0.68,1
2015-12-14 09:00:00,79.9,14.9,3.3,1210,4.4,218,12.0,46,2.0,0.74,1
2015-12-14 09:15:00,80.2,14.6,3.5,1212,4.7,216,11.8,47,1.9,0.68,1
2015-12-14 09:30:00,81.4,14.1,3.4,1217,4.6,213,12.4,49,1.9,0.68,1
2015-12-14 09:45:00,79.7,14.2,3.4,1207,4.5,218,12.2,46,1.9,0.71,0
2015-12-14 10:00:00,80.6,14.7,3.5,1225,4.4,216,11.9,48,1.9,0.75,1
2015-12-14 10:15:00,78.1,15.1,3.4,1180,4.4,217,12.5,45,2.0,0.69,0
2015-12-14 10:30:00,80.3,14.2,3.4,1226,4.5,214,12.2,48,1.9,0.72,1
2015-12-14 10:45:00,80.7,14.6,3.5,1222,4.4,218,12.5,48,1.9,0.72,1
2015-12-14 11:00:00,79.8,14.0,3.6,1212,4.6,218,12.4,48,2.0,0.72,1
2015-12-14 11:15:00,80.7,14.5,3.7,1200,4.3,221,11.9,50,2.0,0.71,1
2015-12-14 11:30:00,79.1,14.4,3.4,1200,4.3,220,12.2,44,1.9,0.7,1
2015-12-14 11:45:00,77.7,15.2,3.5,1207,4.3,217,12.4,46,2.0,0.74,0
2015-12-14 12:00:00,77.2,14.5,3.2,1185,4.4,219,12.2,45,2.0,0.7,0
2015-12-14 12:15:00,76.6,14.6,3.3,1177,4.3,218,12.4,45,2.0,0.72,1
2015-12-14 12:30:00,76.7,14.6,3.4,1206,4.5,220,12.4,46,2.0,0.72,0
2015-12-14 12:45:00,78.0,14.4,3.5,1220,4.3,217,12.1,44,2.1,0.74,1
2015-12-14 13:00:00,77.5,15.0,3.3,1235,4.4,219,12.7,45,2.0,0.71,1
2015-12-14 13:15:00,77.0,14.7,3.2,1202,4.4,219,12.9,44,1.9,0.68,0
2015-12-14 13:30:00,76.7,14.8,3.3,1213,4.6,216,12.6,45,2.0,0.69,0
2015-12-14 13:45:00,74.6,14.9,3.3,1219,4.3,222,12.2,46,2.0,0.7,0
2015-12-14 14:00:00,76.5,14.7,3.3,1221,4.4,218,12.2,47,2.0,0.7,1
2015-12-14 14:15:00,76.2,15.2,3.2,1193,4.3,220,12.3,45,2.1,0.71,0
2015-12-14 14:30:00,75.4,15.2,3.3,1205,4.3,223,12.6,47,2.0,0.7,0
2015-12-14 14:45:00,74.7,15.1,3.2,1200,4.3,222,12.7,48,2.1,0.66,1
2015-12-14 15:00:00,75.1,15.1,3.3,1219,4.3,220,12.1,46,2.0,0.71,1
2015-12-14 15:15:00,73.2,15.4,3.3,1177,4.4,218,12.4,42,2.2,0.69,0
2015-12-14 15:30:00,74.1,15.3,3.3,1210,4.4,221,12.4,47,2.1,0.73,1
2015-12-14 15:45:00,72.2,15.4,3.1,1188,4.4,219,12.6,46,2.2,0.68,1
2015-12-14 16:00:00,71.8,15.5,3.1,1199,4.3,225,13.0,42,2.1,0.65,1
2015-12-14 16:15:00,70.6,15.4,2.9,1173,4.1,225,12.8,44,2.2,0.66,1
2015-12-14 16:30:00,73.6,15.9,2.9,1183,4.3,220,12.6,41,2.0,0.66,1
2015-12-14 16:45:00,72.4,14.9,3.0,1182,4.1,222,12.6,46,2.1,0.69,1
2015-12-14 17:00:00,74.7,14.8,3.2,1200,4.3,225,12.6,45,2.0,0.68,0
2015-12-14 17:15:00,72.0,15.0,3.2,1185,4.2,224,12.5,45,2.1,0.66,0
2015-12-14 17:30:00,73.0,15.5,3.2,1209,4.3,220,12.4,45,2.2,0.67,0
2015-12-14 17:45:00,74.2,15.3,3.3,1211,4.3,221,12.8,45,2.1,0.71,1
2015-12-14 18:00:00,73.1,15.3,3.0,1183,4.2,220,12.5,48,2.1,0.64,1
2015-12-14 18:15:00,72.9,15.3,3.1,1199,4.2,218,12.6,45,2.1,0.69,1
2015-12-14 18:30:00,71.0,15.3,2.9,1191,4.0,221,12.9,44,2.2,0.69,0
2015-12-14 18:45:00,72.8,15.4,3.2,1182,4.4,218,12.5,44,2.1,0.71,0
2015-12-14 19:00:00,74.8,14.9,3.3,1191,4.3,220,12.5,47,2.2,0.73,0
2015-12-14 19:15:00,72.4,15.1,2.9,1219,4.3,220,12.9,46,2.2,0.67,1
2015-12-14 19:30:00,72.5,15.1,2.9,1189,4.3,224,12.7,41,2.2,0.64,0
2015-12-14 19:45:00,71.5,15.5,3.1,1203,4.4,221,12.6,47,2.2,0.69,0
2015-12-14 20:00:00,71.8,15.5,3.1,1191,4.2,222,12.4,41,2.2,0.66,0
2015-12-14 20:15:00,73.0,14.9,3.1,1200,4.3,224,12.3,44,2.0,0.67,0
2015-12-14 20:30:00,73.1,15.0,3.0,1198,4.2,222,12.6,45,2.1,0.66,0
2015-12-14 20:45:00,74.1,15.1,3.2,1204,4.2,216,12.6,46,2.1,0.71,0
2015-12-14 21:00:00,73.9,14.7,3.1,1200,4.4,220,12.3,41,2.2,0.66,1
2015-12-14 21:15:00,76.6,15.1,3.2,1193,4.3,221,12.4,49,2.0,0.71,1
2015-12-14 21:30:00,74.7,14.8,3.2,1200,4.5,219,12.7,47,2.0,0.7,0
2015-12-14 21:45:00,72.6,15.2,3.2,1204,4.2,225,12.5,42,2.1,0.7,0
2015-12-14 22:00:00,77.1,15.0,3.4,1213,4.3,222,12.6,45,2.0,0.68,0
2015-12-14 22:15:00,75.5,14.6,3.2,1194,4.2,220,12.7,45,2.0,0.72,1
2015-12-14 22:30:00,74.2,14.8,3.2,1216,4.2,218,12.5,44,2.0,0.69,1
2015-12-14 22:45:00,76.1,15.2,3.2,1216,4.4,216,12.4,45,2.0,0.71,1
2015-12-14 23:00:00,75.2,14.3,3.0,1201,4.4,220,12.5,43,2.0,0.71,1
2015-12-14 23:15:00,76.5,15.1,3.3,1205,4.4,221,12.5,43,2.1,0.71,1
2015-12-14 23:30:00,76.6,14.6,3.1,1205,4.3,220,12.5,46,2.0,0.68,1
2015-12-14 23:45:00,76.1,14.8,3.1,1224,4.3,217,12.2,43,2.0,0.7,1
2015-12-15 00:00:00,78.9,14.8,3.5,1204,4.6,216,12.4,47,1.9,0.74,0
2015-12-15 00:15:00,76.8,14.8,3.2,1213,4.4,221,12.1,45,2.0,0.7,0
2015-12-15 00:30:00,76.6,14.7,3.4,1207,4.5,216,12.3,43,2.0,0.74,1
2015-12-15 00:45:00,76.7,14.7,3.2,1187,4.4,220,12.3,47,2.0,0.67,1
2015-12-15 01:00:00,79.2,14.5,3.5,1200,4.2,216,12.4,45,2.0,0.7,0
2015-12-15 01:15:00,80.0,14.0,3.4,1209,4.4,214,12.4,45,1.9,0.73,0
2015-12-15 01:30:00,78.2,14.8,3.5,1207,4.5,214,12.6,44,2.1,0.72,1
2015-12-15 01:45:00,78.8,14.6,3.5,1206,4.4,218,12.1,46,2.0,0.69,0
2015-12-15 02:00:00,79.5,14.9,3.2,1225,4.6,220,12.1,48,2.0,0.69,0
2015-12-15 02:15:00,80.0,14.4,3.4,1222,4.5,218,12.2,47,1.9,0.74,0
2015-12-15 02:30:00,81.7,13.8,3.5,1210,4.5,217,11.9,48,2.0,0.75,0
2015-12-15 02:45:00,79.9,14.9,3.4,1206,4.3,216,11.7,45,2.0,0.69,1
2015-12-15 03:00:00,82.2,14.3,3.7,1218,4.5,216,11.9,47,1.8,0.73,1
2015-12-15 03:15:00,80.1,14.3,3.4,1197,4.5,215,12.4,43,1.8,0.77,1
2015-12-15 03:30:00,82.1,14.8,3.5,1226,4.5,213,12.2,44,1.9,0.75,1
2015-12-15 03:45:00,81.1,14.6,3.5,1193,4.3,219,12.0,45,2.0,0.72,1
2015-12-15 04:00:00,82.5,14.3,3.6,1204,4.6,216,12.2,45,1.9,0.74,1
2015-12-15 04:15:00,82.6,14.4,3.7,1210,4.6,218,11.9,45,1.9,0.77,1
2015-12-15 04:30:00,83.4,14.0,3.6,1222,4.5,215,12.0,48,1.9,0.77,1
2015-12-15 04:45:00,81.8,14.5,3.5,1216,4.4,219,12.1,48,1.9,0.7,1
2015-12-15 05:00:00,85.3,14.0,3.6,1223,4.8,215,11.9,45,1.8,0.72,1
2015-12-15 05:15:00,81.4,14.6,3.5,1212,4.3,215,12.3,45,1.9,0.7,0
2015-12-15 05:30:00,85.3,14.4,3.7,1228,4.5,213,12.0,45,1.8,0.74,1
2015-12-15 05:45:00,84.0,14.2,3.6,1219,4.4,214,12.0,45,1.9,0.74,1
2015-12-15 06:00:00,84.6,14.2,3.7,1248,4.8,217,11.6,51,1.8,0.76,1
2015-12-15 06:15:00,82.3,14.0,3.6,1214,4.4,216,12.1,47,1.8,0.73,0
2015-12-15 06:30:00,81.9,14.4,3.5,1203,4.6,218,12.1,49,1.9,0.73,1
2015-12-15 06:45:00,84.2,14.8,3.7,1222,4.7,216,12.1,47,1.9,0.71,1
2015-12-15 07:00:00,83.4,13.8,3.6,1208,4.7,218,12.4,47,1.9,0.74,1
2015-12-15 07:15:00,81.4,14.4,3.7,1206,4.4,216,12.4,46,2.0,0.76,1
2015-12-15 07:30:00,82.8,14.2,3.6,1221,4.5,217,12.2,46,1.9,0.71,1
2015-12-15 07:45:00,82.9,14.0,3.6,1230,4.6,215,12.1,45,2.0,0.77,1
2015-12-15 08:00:00,82.8,14.0,3.5,1215,4.4,211,11.9,49,1.9,0.76,1
2015-12-15 08:15:00,82.5,14.4,3.6,1225,4.4,216,12.3,47,1.9,0.71,1
2015-12-15 08:30:00,84.0,14.4,3.7,1216,4.4,215,11.9,43,1.8,0.7,1
2015-12-15 08:45:00,84.1,14.2,3.7,1221,4.6,215,11.9,48,1.9,0.72,0
2015-12-15 09:00:00,81.7,14.8,3.7,1238,4.5,219,12.1,45,2.0,0.75,0
2015-12-15 09:15:00,79.7,13.9,3.5,1216,4.6,220,12.7,46,1.9,0.75,0
2015-12-15 09:30:00,81.0,13.9,3.5,1202,4.5,216,12.3,44,1.9,0.69,1
2015-12-15 09:45:00,82.4,14.4,3.5,1197,4.4,215,12.1,46,2.0,0.73,1
2015-12-15 10:00:00,80.4,14.3,3.5,1216,4.4,220,12.0,48,1.9,0.74,0
2015-12-15 10:15:00,79.7,14.6,3.4,1200,4.5,216,12.4,42,2.0,0.72,0
2015-12-15 10:30:00,80.7,14.5,3.5,1184,4.4,216,12.4,46,1.9,0.72,0
2015-12-15 10:45:00,78.6,14.6,3.4,1204,4.4,219,12.6,45,1.9,0.71,0
2015-12-15 11:00:00,80.3,14.6,3.4,1214,4.4,218,12.2,47,1.9,0.7,1
2015-12-15 11:15:00,77.0,14.7,3.2,1217,4.5,215,12.7,48,2.1,0.74,1
2015-12-15 11:30:00,82.1,14.3,3.6,1224,4.4,216,11.8,45,1.9,0.73,1
2015-12-15 11:45:00,80.8,14.5,3.4,1202,4.6,215,12.3,48,2.0,0.7,1
2015-12-15 12:00:00,78.3,14.3,3.3,1213,4.6,219,12.2,42,2.0,0.71,0
2015-12-15 12:15:00,78.7,14.8,3.3,1228,4.5,222,12.3,43,2.0,0.71,0
2015-12-15 12:30:00,79.2,14.3,3.3,1199,4.5,217,12.2,43,2.0,0.73,1
2015-12-15 12:45:00,78.4,14.9,3.4,1213,4.3,220,12.6,46,2.0,0.71,1
2015-12-15 13:00:00,77.6,14.6,3.4,1207,4.4,220,12.1,49,2.0,0.7,0
2015-12-15 13:15:00,77.8,15.0,3.4,1183,4.3,219,12.1,46,2.0,0.71,1
2015-12-15 13:30:00,75.4,15.1,3.1,1204,4.4,219,12.6,44,2.1,0.66,0
2015-12-15 13:45:00,76.2,14.8,3.3,1215,4.3,217,12.5,43,2.0,0.7,1
2015-12-15 14:00:00,75.1,14.9,3.3,1199,4.3,221,12.6,44,2.1,0.67,1
2015-12-15 14:15:00,75.9,15.5,3.2,1184,4.2,219,12.6,45,2.1,0.7,1
2015-12-15 14:30:00,75.1,15.3,3.1,1215,4.3,217,12.5,47,2.1,0.68,1
2015-12-15 14:45:00,76.9,15.0,3.3,1201,4.4,219,12.8,43,2.0,0.69,1
2015-12-15 15:00:00,75.0,15.1,3.0,1204,4.2,217,12.7,48,2.1,0.68,1
2015-12-15 15:15:00,72.7,15.0,3.1,1182,4.3,222,12.6,45,2.2,0.7,1
2015-12-15 15:30:00,75.8,15.0,3.3,1211,4.4,215,12.2,47,1.9,0.69,1
2015-12-15 15:45:00,71.6,15.4,3.1,1188,4.4,218,12.6,43,2.2,0.68,0
2015-12-15 16:00:00,73.6,14.9,3.2,1205,4.5,217,12.3,43,2.2,0.68,0
2015-12-15 16:15:00,73.9,15.2,3.2,1186,4.3,220,12.7,46,2.1,0.69,0
2015-12-15 16:30:00,74.4,14.9,3.2,1203,4.1,219,12.4,47,2.1,0.66,0
2015-12-15 16:45:00,74.9,14.7,3.3,1198,4.4,224,12.5,42,2.0,0.69,0
2015-12-15 17:00:00,72.3,15.2,3.0,1189,4.2,223,12.3,42,2.1,0.65,0
2015-12-15 17:15:00,73.7,14.8,3.0,1197,4.2,220,12.8,46,2.0,0.66,1
2015-12-15 17:30:00,70.4,14.9,2.8,1184,4.2,223,12.7,45,2.1,0.66,1
2015-12-15 17:45:00,73.7,15.1,3.2,1203,4.1,221,12.4,44,2.1,0.69,0
2015-12-15 18:00:00,73.9,15.4,3.1,1219,4.4,221,12.5,44,2.0,0.68,0
2015-12-15 18:15:00,72.7,14.7,3.2,1214,4.3,219,12.9,44,2.0,0.69,1
2015-12-15 18:30:00,72.4,15.1,3.0,1182,4.2,221,12.8,41,2.0,0.69,0
2015-12-15 18:45:00,72.6,15.0,3.1,1189,4.2,219,12.9,45,2.1,0.71,0
2015-12-15 19:00:00,73.8,14.8,3.0,1208,4.3,220,12.9,41,2.1,0.65,0
2015-12-15 19:15:00,73.5,15.4,3.0,1206,4.2,220,12.8,48,2.1,0.66,1
2015-12-15 19:30:00,71.2,15.4,3.0,1202,4.3,223,12.7,43,2.1,0.64,0
2015-12-15 19:45:00,71.2,15.2,3.0,1187,4.2,221,12.6,48,2.2,0.66,0
2015-12-15 20:00:00,72.1,15.6,3.1,1188,4.2,217,12.9,44,2.2,0.66,0
2015-12-15 20:15:00,74.4,15.0,3.3,1220,4.3,221,12.2,46,2.1,0.71,0
2015-12-15 20:30:00,73.4,15.6,3.2,1190,4.2,221,12.9,45,2.1,0.67,0
2015-12-15 20:45:00,72.6,15.5,3.1,1200,4.3,220,11.9,46,2.1,0.69,0
2015-12-15 21:00:00,75.8,15.3,3.1,1218,4.3,221,12.5,45,2.1,0.67,0
2015-12-15 21:15:00,74.4,14.8,3.2,1198,4.1,224,12.4,42,2.0,0.68,1
2015-12-15 21:30:00,75.0,15.1,3.3,1203,4.3,223,12.4,46,2.1,0.68,1
2015-12-15 21:45:00,73.8,15.9,3.2,1201,4.2,225,12.4,47,2.1,0.69,1
2015-12-15 22:00:00,74.2,15.3,3.3,1180,4.4,224,12.2,41,2.1,0.69,0
2015-12-15 22:15:00,76.6,15.1,3.3,1201,4.4,217,12.7,46,2.0,0.69,1
2015-12-15 22:30:00,76.2,15.0,3.2,1212,4.3,220,12.2,48,2.1,0.66,1
2015-12-15 22:45:00,73.6,15.3,3.0,1197,4.3,223,12.8,44,2.1,0.65,0
2015-12-15 23:00:00,76.8,14.7,3.4,1206,4.3,216,12.5,43,2.0,0.71,0
2015-12-15 23:15:00,76.8,14.9,3.4,1203,4.4,220,12.8,48,2.1,0.69,1
2015-12-15 23:30:00,77.4,14.9,3.5,1207,4.4,218,12.5,43,2.0,0.74,1
2015-12-15 23:45:00,73.8,15.2,3.2,1192,4.3,221,12.5,46,2.1,0.72,0
2015-12-16 00:00:00,77.7,15.0,3.4,1204,4.5,222,12.6,49,2.0,0.71,1
2015-12-16 00:15:00,78.3,14.9,3.3,1211,4.3,215,12.6,48,2.0,0.73,0
2015-12-16 00:30:00,76.0,14.8,3.2,1216,4.2,218,12.4,45,2.1,0.72,1
2015-12-16 00:45:00,78.8,15.0,3.4,1194,4.4,221,12.4,46,2.0,0.71,0
2015-12-16 01:00:00,80.1,14.2,3.5,1209,4.3,213,11.6,46,2.0,0.75,1
2015-12-16 01:15:00,79.9,14.8,3.5,1212,4.4,219,12.0,46,2.0,0.75,1
2015-12-16 01:30:00,79.4,14.3,3.5,1213,4.5,217,12.5,44,2.0,0.69,0
2015-12-16 01:45:00,78.3,15.2,3.6,1197,4.3,217,12.3,44,1.9,0.7,0
2015-12-16 02:00:00,78.2,14.7,3.4,1196,4.3,221,12.6,49,2.0,0.69,0
2015-12-16 02:15:00,80.6,14.5,3.4,1222,4.6,217,12.3,48,1.9,0.75,1
2015-12-16 02:30:00,81.4,14.4,3.5,1213,4.6,218,12.0,48,2.0,0.7,0
2015-12-16 02:45:00,81.8,14.8,3.5,1206,4.5,217,11.5,48,1.9,0.71,1
2015-12-16 03:00:00,80.3,14.7,3.3,1207,4.4,219,12.4,48,1.9,0.68,1
2015-12-16 03:15:00,80.8,14.2,3.6,1219,4.7,218,12.0,46,1.9,0.73,1
2015-12-16 03:30:00,82.3,14.0,3.4,1205,4.4,218,12.0,48,1.9,0.73,0
2015-12-16 03:45:00,81.9,14.6,3.5,1219,4.7,214,12.2,44,1.9,0.73,1
2015-12-16 04:00:00,83.7,14.4,3.7,1221,4.5,216,11.7,46,2.0,0.74,1
2015-12-16 04:15:00,82.3,14.3,3.5,1215,4.6,218,11.9,45,1.9,0.7,1
2015-12-16 04:30:00,80.7,14.4,3.6,1201,4.4,214,12.3,46,1.9,0.73,1
2015-12-16 04:45:00,82.6,13.8,3.6,1216,4.4,218,12.4,47,2.0,0.72,0
2015-12-16 05:00:00,83.9,14.4,3.8,1203,4.6,213,11.9,47,2.0,0.78,1
2015-12-16 05:15:00,82.3,15.0,3.5,1228,4.4,217,12.2,48,1.9,0.7,0
2015-12-16 05:30:00,82.4,14.3,3.7,1226,4.4,216,12.5,44,1.9,0.72,0
2015-12-16 05:45:00,84.2,13.7,3.7,1203,4.7,218,12.1,43,1.9,0.72,1
2015-12-16 06:00:00,81.9,14.5,3.5,1204,4.5,217,11.8,45,2.0,0.74,1
2015-12-16 06:15:00,85.1,14.2,3.9,1216,4.5,216,11.9,44,1.9,0.76,1
2015-12-16 06:30:00,84.2,13.8,3.8,1227,4.7,215,11.9,47,1.9,0.78,1
2015-12-16 06:45:00,81.8,14.4,3.5,1209,4.5,220,12.0,49,1.9,0.72,0
2015-12-16 07:00:00,82.6,14.1,3.7,1200,4.4,219,11.9,47,1.9,0.78,1
2015-12-16 07:15:00,84.1,14.4,3.6,1231,4.6,214,12.2,48,1.9,0.72,0
2015-12-16 07:30:00,82.7,14.0,3.5,1213,4.3,217,12.1,43,1.9,0.72,1
2015-12-16 07:45:00,82.1,14.5,3.6,1226,4.5,218,12.3,45,2.0,0.73,0
2015-12-16 08:00:00,80.5,14.2,3.5,1207,4.3,217,12.5,47,2.0,0.7,1
2015-12-16 08:15:00,81.0,14.6,3.4,1226,4.3,213,11.9,45,1.9,0.67,0
2015-12-16 08:30:00,82.8,13.8,3.6,1206,4.6,217,12.3,48,1.9,0.71,0
2015-12-16 08:45:00,81.4,14.1,3.5,1206,4.5,218,12.4,44,2.0,0.75,0
2015-12-16 09:00:00,80.3,14.4,3.4,1213,4.6,218,12.1,46,2.0,0.71,1
2015-12-16 09:15:00,81.3,14.8,3.4,1221,4.3,218,12.1,44,2.0,0.71,1
2015-12-16 09:30:00,79.6,13.9,3.4,1218,4.4,215,12.1,47,2.0,0.71,0
2015-12-16 09:45:00,80.9,14.1,3.6,1201,4.4,218,12.4,45,2.0,0.75,1
2015-12-16 10:00:00,79.8,14.6,3.4,1229,4.5,220,12.1,49,2.0,0.73,0
2015-12-16 10:15:00,82.2,14.5,3.6,1220,4.5,216,12.2,43,2.0,0.72,0
2015-12-16 10:30:00,78.8,14.9,3.4,1191,4.6,217,12.0,44,1.9,0.73,0
2015-12-16 10:45:00,78.6,15.4,3.4,1202,4.5,214,12.6,45,2.0,0.71,0
2015-12-16 11:00:00,79.7,14.6,3.7,1192,4.7,220,12.2,43,1.9,0.72,0
2015-12-16 11:15:00,79.4,14.7,3.5,1212,4.3,218,12.3,43,1.9,0.73,1
2015-12-16 11:30:00,79.1,14.4,3.2,1209,4.4,218,12.5,44,2.0,0.71,1
2015-12-16 11:45:00,79.6,14.5,3.5,1206,4.6,215,12.3,46,1.9,0.73,0
2015-12-16 12:00:00,77.3,14.4,3.3,1214,4.4,213,12.4,47,2.0,0.68,1
2015-12-16 12:15:00,78.1,14.3,3.5,1206,4.3,218,12.5,43,2.0,0.77,0
2015-12-16 12:30:00,78.4,14.1,3.3,1213,4.2,220,12.0,47,2.1,0.72,0
2015-12-16 12:45:00,77.4,15.0,3.3,1199,4.5,219,12.2,43,2.0,0.7,0
2015-12-16 13:00:00,77.2,14.5,3.3,1191,4.4,219,12.5,50,2.0,0.7,1
2015-12-16 13:15:00,76.2,14.5,3.3,1186,4.4,220,12.2,43,2.0,0.72,1
2015-12-16 13:30:00,74.8,14.8,3.2,1209,4.3,224,12.5,45,2.0,0.7,1
2015-12-16 13:45:00,78.4,14.7,3.3,1205,4.1,220,12.4,46,1.9,0.67,0
2015-12-16 14:00:00,74.1,14.9,3.3,1203,4.5,218,12.6,45,2.1,0.73,1
2015-12-16 14:15:00,73.2,15.7,3.1,1199,4.3,217,12.7,48,2.2,0.68,0
2015-12-16 14:30:00,76.9,14.7,3.2,1205,4.3,220,12.8,47,2.1,0.71,1
2015-12-16 14:45:00,74.4,14.8,3.1,1200,4.1,216,13.0,45,2.1,0.7,0
2015-12-16 15:00:00,74.8,15.1,3.3,1207,4.4,221,12.3,44,2.0,0.72,0
2015-12-16 15:15:00,75.5,14.6,3.3,1192,4.4,222,12.3,46,2.1,0.7,1
2015-12-16 15:30:00,75.0,14.9,3.2,1199,4.5,218,12.3,46,2.0,0.69,1
2015-12-16 15:45:00,74.6,15.2,3.1,1209,4.4,219,12.5,48,2.1,0.61,0
2015-12-16 16:00:00,70.0,15.4,3.0,1196,4.2,221,12.8,44,2.1,0.71,0
2015-12-16 16:15:00,72.3,15.0,3.0,1182,4.3,218,12.4,46,2.1,0.69,1
2015-12-16 16:30:00,73.0,15.2,3.1,1202,4.2,220,12.9,43,2.2,0.68,1
2015-12-16 16:45:00,74.2,14.6,3.3,1196,4.5,222,12.5,47,2.0,0.7,1
2015-12-16 17:00:00,73.6,15.0,3.0,1212,4.3,221,12.7,46,2.1,0.69,0
2015-12-16 17:15:00,72.8,15.0,3.1,1188,4.3,220,12.8,43,2.2,0.67,1
2015-12-16 17:30:00,73.0,15.3,3.1,1195,4.3,220,12.4,45,2.0,0.64,1
2015-12-16 17:45:00,72.0,15.3,3.3,1211,4.2,219,12.4,47,2.2,0.72,0
